login,repo_name,file_path,commit_message
PAMunb,MetaCrySL,E:/xtext_repos_clone_new\PAMunb_MetaCrySL\br.unb.cic.mcsl\target\classes\br\unb\cic\mcsl\MetaCrySL.xtext,Remove target dirs and change gitignore,fix some typos in the grammar's documentation,fix some typos in the grammar's documentation,Support for the following rules:,fix formal args list separator,Initial commit.
smba,model-based-times,E:/xtext_repos_clone_new\smba_model-based-times\de.tu-bs.cs.isf.mbse.mbtimes.models.atom\model\Atom.ecore,fixed stuff,Updated Ecore models,Added initial Ecore model for Atom feeds
smba,model-based-times,E:/xtext_repos_clone_new\smba_model-based-times\de.tu-bs.cs.isf.mbse.mbtimes.models.rss\model\RSS.ecore,undo map for enclosures - now using 0...* again,updated RSS metamodel (as well as RSSFeedParser) to support multiple enclosures,working RSS parser,Added initial Ecore model for RSS Feeds
smba,model-based-times,E:/xtext_repos_clone_new\smba_model-based-times\de.tu-bs.cs.isf.mbse.mbtimes.models.unified\model\unified.ecore,undo map for enclosures - now using 0...* again,"added transformation from RSS!Enclosure to Unified!Image if there was an enclosure or possibly multiple enclosures attached to an Article, it is already downloaded. The files are currently saved in your home folder, the path can however be adjusted. To check, whether an article supports images, simply access Article.getImage().getUrl() which returns a map with the image's url and mime type. Use ImageDownloader.md5(url) to retrieve the image's hash under which it has been saved to disk. Crop the mime type string to find out the appropriate file type. Image mime types follow the convention image/<file type>",genmodel fixed,deleted Category has 1...* many Articles relation in unified model,correct multiplicities,Modeling of unified model
smba,model-based-times,E:/xtext_repos_clone_new\smba_model-based-times\de.tu_bs.cs.isf.mbse.mbtimes.npl\model\generated\Npl.ecore,Projekt aufgeräumt,alles mal comitten und so,arbitrary grammar ordner + optional inputs,correcting small mistakes,added constraint for valid urls,Binnenmajuskel,fixed some errors w.r.t. validation and price grammar,added regex constraint to price,changed some attributes to optional,Compiled dsl and added first validation constraint,newspapger language
smba,model-based-times,E:/xtext_repos_clone_new\smba_model-based-times\de.tu_bs.cs.isf.mbse.mbtimes.npl\src\de\tu_bs\cs\isf\mbse\mbtimes\Npl.xtext,User can choose only A0 - A4,NamesAreUniqueValidator in mwe2 file checks automatically that all IDs (name for layout and content files) are unique.,cleaning dsl grammar,"elist bug repair, outline amended","grammar without ""optional"" keyword",Projekt aufgeräumt,alles mal comitten und so,Npl.xtext geändert,arbitrary grammar ordner + optional inputs,updated NPL grammar + first M2T Transformation (layout),NPL grammar refinement,grammar refactored,Updated NPL grammar / optional elements,updated NPL grammar,updated grammar. added feed type,correcting small mistakes,some changes,"Float/Price fixed, validation to do",added constraint for valid urls,Binnenmajuskel,fixed some errors w.r.t. validation and price grammar,added regex constraint to price,"updated NPL grammar, removed unnecessary braces",first constraints for number of images and articles,changed some attributes to optional,"refined grammar, relative font size",date optional,Added Rule Topic(s),different layout formats for dsl,added format to dsl,optimizing newspaper language,newspapger language
fuinorg,org.fuin.dsl.cqrs,E:/xtext_repos_clone_new\fuinorg_org.fuin.dsl.cqrs\cqrs-dsl-test\Test.cqrs,Added examples,Switched to Xtext 2.7.2
fuinorg,org.fuin.dsl.cqrs,E:/xtext_repos_clone_new\fuinorg_org.fuin.dsl.cqrs\org.fuin.dsl.cqrs.dsl\model\generated\CqrsDSL.ecore,Added SLA,Adjusted (DDD DSL Change),Added FQN + Command may target a constructor/method plus,Switched to Xtext 2.7.2,First DSL version,Initial commit
fuinorg,org.fuin.dsl.cqrs,E:/xtext_repos_clone_new\fuinorg_org.fuin.dsl.cqrs\org.fuin.dsl.cqrs.dsl\src\org\fuin\dsl\cqrs\CqrsDSL.xtext,DDD DSL change,Added SLA,Adjusted (DDD DSL Change),Adjusted naming for constraint instances (DDD DSL),Examples should be literals,Added FQN + Command may target a constructor/method plus,First DSL version,Initial commit
fuinorg,org.fuin.dsl.cqrs,E:/xtext_repos_clone_new\fuinorg_org.fuin.dsl.cqrs\org.fuin.dsl.cqrs.dsl\target\classes\org\fuin\dsl\cqrs\CqrsDSL.xtext
graph-quilt,xtext-service-dsl,E:/xtext_repos_clone_new\graph-quilt_xtext-service-dsl\com.intuit.dsl.service.parent\com.intuit.dsl.service\src\com\intuit\dsl\Service.xtext,Setting up the repository
graph-quilt,xtext-service-dsl,E:/xtext_repos_clone_new\graph-quilt_xtext-service-dsl\com.intuit.dsl.service.parent\web-client-service-evaluator\src\test\resources\addBook\service.service,Setting up the repository
graph-quilt,xtext-service-dsl,E:/xtext_repos_clone_new\graph-quilt_xtext-service-dsl\com.intuit.dsl.service.parent\web-client-service-evaluator\src\test\resources\bookById\service-err-array-nokey.service,Setting up the repository
graph-quilt,xtext-service-dsl,E:/xtext_repos_clone_new\graph-quilt_xtext-service-dsl\com.intuit.dsl.service.parent\web-client-service-evaluator\src\test\resources\bookById\service-err-param-not-string.service,Setting up the repository
graph-quilt,xtext-service-dsl,E:/xtext_repos_clone_new\graph-quilt_xtext-service-dsl\com.intuit.dsl.service.parent\web-client-service-evaluator\src\test\resources\bookById\service-err-param-null.service,Setting up the repository
graph-quilt,xtext-service-dsl,E:/xtext_repos_clone_new\graph-quilt_xtext-service-dsl\com.intuit.dsl.service.parent\web-client-service-evaluator\src\test\resources\bookById\service-err-string-nokey.service,Setting up the repository
graph-quilt,xtext-service-dsl,E:/xtext_repos_clone_new\graph-quilt_xtext-service-dsl\com.intuit.dsl.service.parent\web-client-service-evaluator\src\test\resources\bookById\service.service,Setting up the repository
graph-quilt,xtext-service-dsl,E:/xtext_repos_clone_new\graph-quilt_xtext-service-dsl\com.intuit.dsl.service.parent\web-client-service-evaluator\src\test\resources\books\service.service,Setting up the repository
joergreichert,Cool,E:/xtext_repos_clone_new\joergreichert_Cool\edu.stanford.compilers.cool\model\generated\Cool.ecore,fixed chained references,reducing further errors in (not committed) example project,initial commit
joergreichert,Cool,E:/xtext_repos_clone_new\joergreichert_Cool\edu.stanford.compilers.cool\src\edu\stanford\compilers\Cool.xtext,fixed chained references,reducing further errors in (not committed) example project,"added global types, some modifications to scoping",initial commit
kukulkan-project,kukulkan-language-server,E:/xtext_repos_clone_new\kukulkan-project_kukulkan-language-server\mx.infotec.dads.kukulkan.dsl.parent\mx.infotec.dads.kukulkan.dsl\model\generated\Kukulkan.ecore,Fix missing auditable section in domain model rule,Add auditable section,Views declaration for entities,Refactoring primitive field rule,Add value property to validator rules,Display Field Marker,Rename packages
kukulkan-project,kukulkan-language-server,E:/xtext_repos_clone_new\kukulkan-project_kukulkan-language-server\mx.infotec.dads.kukulkan.dsl.parent\mx.infotec.dads.kukulkan.dsl\src\main\java\mx\infotec\dads\kukulkan\dsl\Kukulkan.xtext,Fix missing auditable section in domain model rule,Add auditable section,Update test,Views declaration for entities,Refactoring primitive field rule,Add value property to validator rules,Fix package names,Display Field Marker,Rename packages
Huluvu424242,rezept-dsl.xtext,E:/xtext_repos_clone_new\Huluvu424242_rezept-dsl.xtext\com.github.funthomas424242.dsl.rezept\model\generated\Rezept.ecore,Support externer Links für Quellen hinzugefügt.,"Klammerung WSPs, Nährwertangaben aufgenommen, Edeka. removed",WeightWatcher SmartPoints added,issue #7 branding fix for eclipse
Huluvu424242,rezept-dsl.xtext,E:/xtext_repos_clone_new\Huluvu424242_rezept-dsl.xtext\com.github.funthomas424242.dsl.rezept\src\com\github\funthomas424242\dsl\Rezept.xtext,Support externer Links für Quellen hinzugefügt.,"Klammerung WSPs, Nährwertangaben aufgenommen, Edeka. removed",WeightWatcher SmartPoints added,issue #7 branding fix for eclipse
raynair,webml,E:/xtext_repos_clone_new\raynair_webml\de.malime.ecore.webml\model\webml.ecore,Switching from local subversion to github,Einpflegen der Versionen von Subversion nach git
raynair,webml,E:/xtext_repos_clone_new\raynair_webml\de.malime.xtext.webdsl\src\de\malime\xtext\webdsl\WebDsl.xtext,Initial Commit de.malime.xtext.webdsl
lukashaertel,xtext-technocat,E:/xtext_repos_clone_new\lukashaertel_xtext-technocat\eu.metatools.technocat\model\generated\TechnoCat.ecore,Adjusted grammar and included some validation mechanismns,Initial commit
lukashaertel,xtext-technocat,E:/xtext_repos_clone_new\lukashaertel_xtext-technocat\eu.metatools.technocat\src\eu\metatools\technocat\TechnoCat.xtext,Adjusted grammar and included some validation mechanismns,Initial commit
lukashaertel,xtext-technocat,E:/xtext_repos_clone_new\lukashaertel_xtext-technocat\models\Mega.tec,Added a simple mega-modeling prelude
intuit,common-xtext-expression-language,E:/xtext_repos_clone_new\intuit_common-xtext-expression-language\com.intuit.dsl.expression.parent\com.intuit.dsl.expression\src\com\intuit\dsl\Expression.xtext,Updating to xtext 2.25,initialize public repo
svenefftinge,Guice-Modules-DSL,E:/xtext_repos_clone_new\svenefftinge_Guice-Modules-DSL\org.guicecon.modules\src\org\guicecon\modules\GuiceModules.xtext,Migrated to Xtext 2.3 RC1 - deleted generator and introduced inferrer with same result.,initial commit
svenefftinge,Guice-Modules-DSL,E:/xtext_repos_clone_new\svenefftinge_Guice-Modules-DSL\org.guicecon.modules\src-gen\org\guicecon\modules\GuiceModules.ecore,Migrated to Xtext 2.3 RC1 - deleted generator and introduced inferrer with same result.,initial commit
hwong23,dsl.evtool,E:/xtext_repos_clone_new\hwong23_dsl.evtool\hwo.evtool.dsl.evalcn\model\generated\Evaluacion.ecore,mvn,Formacion --1,"gramatia 5.0 --propuesta, criterios no 2","gramatia 5.0 --propuesta, criterios",gramatia 5.0 --equipo,dsl web
hwong23,dsl.evtool,E:/xtext_repos_clone_new\hwong23_dsl.evtool\hwo.evtool.dsl.evalcn\src\hwo\evtool\dsl\evalcn\Evaluacion.xtext,Formacion --1,"gramatia 5.0 --propuesta, criterios no 2","gramatia 5.0 --propuesta, criterios","gramatia 5.0 --equipo, elementos en desorden",gramatia 5.0 --equipo,dsl web
hwong23,dsl.evtool,E:/xtext_repos_clone_new\hwong23_dsl.evtool\hwo.evtool.dsl.evalcn\target\classes\hwo\evtool\dsl\evalcn\Evaluacion.xtext,Formacion --1,"gramatia 5.0 --propuesta, criterios no 2","gramatia 5.0 --propuesta, criterios","gramatia 5.0 --equipo, elementos en desorden",gramatia 5.0 --equipo,dsl web
hwong23,dsl.evtool,E:/xtext_repos_clone_new\hwong23_dsl.evtool\hwo.evtool.dsl.evalcn.model\model\EvaluacionModel.ecore,dsl model
mzaks,FlatBuffersSchemaEditor,E:/xtext_repos_clone_new\mzaks_FlatBuffersSchemaEditor\maxim.zaks.flattBuffers\model\generated\FlatBuffers.ecore,Latest Working Swift 2.3 Generator,lots of changes related to Swift making struct fields be scalars or structs,Swift generator is done,Fixing file identifier and making progress on Enum support in C# code generator,starting generating Enums,add score models back,stop tracking,able to parse fully qualified types as property types now,implemented all types of definitions. all known attributes Known issues: - fileIdentifier and fileExtension has to be after namespaces - not supporting fully qualified type names,Initial commit
mzaks,FlatBuffersSchemaEditor,E:/xtext_repos_clone_new\mzaks_FlatBuffersSchemaEditor\maxim.zaks.flattBuffers\src\maxim\zaks\FlatBuffers.xtext,Latest Working Swift 2.3 Generator,making strict field name being ValidID adding some small fixes to Swift generator,lots of changes related to Swift making struct fields be scalars or structs,Swift generator is done,Fixing file identifier and making progress on Enum support in C# code generator,starting generating Enums,able to parse fully qualified types as property types now,implemented all types of definitions. all known attributes Known issues: - fileIdentifier and fileExtension has to be after namespaces - not supporting fully qualified type names,Initial commit
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl\src\com\btc\serviceidl\Idl.xtext,"Removed version attribute from interfaces, and added a version declaration on the IDL level instead; use this for all project files","Changed grammar for ExceptionReferenceDeclaration to fix ambiguity (""ref"" must now come before the name). Consider removing ExceptionReferenceDeclaration entirely.",Allow declaration of nested modules and module components in any order,Renormalized line endings,Introduced new MetaModel base class UniquelyIdentifiedObject and associate GUIDs with EventDeclaration rather than its StructDeclaration,Changed representation of void return type in IDL metamodel,"Introduced common base model type AbstractTypeReference for PrimitiveType, AbstractCrossReference and InterfaceDeclaration, and use that instead of the general EObject at various places","Introduced common base model class AbstractStructuralDeclaration for InterfaceDeclaration, ModuleDeclaration and StructDeclaration",Automatic formatting and code cleanup on com.btc.serviceidl,Imported IDL definition and generated initial Xtext artifacts,Initial import of newly generated project
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\base.idl,Renormalized line endings,Migrated ServiceParserTest
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\failable.idl,"Generate output in spite of model warnings present, only exit on model errors present"
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\import-derived.idl,Renormalized line endings,"Allow multiple input files to be specified on the command line, and imports to be resolved."
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\import-imported.idl,Add support for import keyword (CPP only),Renormalized line endings,"Allow multiple input files to be specified on the command line, and imports to be resolved."
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\data-struct-inheritance.idl,Added test cases for structs,Added some good test cases
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\data-struct-optional.idl,Adapted test cases to avoid .NET error CS0542,Added test cases for structs
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\data-struct-with-sequence.idl,Adapted test cases to avoid .NET error CS0542,Added test cases
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\data-struct.idl,Adapted test cases to avoid .NET error CS0542,Added test cases for structs,Renormalized line endings,Migrated some existing IDL parser test cases into the new test suite
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\data-typedef.idl,Added test cases,Renormalized line endings,Migrated some existing IDL parser test cases into the new test suite
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\event.idl,"Removed version attribute from interfaces, and added a version declaration on the IDL level instead; use this for all project files",Renormalized line endings,"Started test suite of good test cases, and use that for IDL parser smoke tests"
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\exception-declaration-with-supertype.idl,Added test cases
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\exception-declaration.idl,Added test cases
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\interface-doccomment.idl,Added test cases
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\interface-inheritance-both-empty.idl,Added some good test cases
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\interface-inheritance-both-nonempty-abstract-base.idl,Added test cases
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\interface-inheritance-both-nonempty.idl,Added some good test cases
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\interface-minimal.idl,Renormalized line endings,Migrated some existing IDL parser test cases into the new test suite
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\interface-query-doccomment.idl,Added test cases
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\interface-query-raises-exception.idl,Added test cases
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\interface-query.idl,Added some good test cases
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\interface-with-enum.idl,Renormalized line endings,"Fixed module name in test case, cannot use 'Test'",Migrated some existing IDL parser test cases into the new test suite
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\interface-with-failable-input.idl,Fixes btc-ag/service-idl#49; improvements after review; unused files ProxyData and ProxyProtocol no longer generated; target .NET Framework version changed to 4.6; reformatted using project's Xtend formatter
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\interface-with-failable-output.idl,Fixes btc-ag/service-idl#49; improvements after review; unused files ProxyData and ProxyProtocol no longer generated; target .NET Framework version changed to 4.6; reformatted using project's Xtend formatter
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\interface-with-failable-return-raises.idl,Added test cases
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\interface-with-failable-return.idl,Fixes btc-ag/service-idl#49; improvements after review; unused files ProxyData and ProxyProtocol no longer generated; target .NET Framework version changed to 4.6; reformatted using project's Xtend formatter
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\interface-with-in-param-enum.idl,Added test cases
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\interface-with-in-param-float.idl,Added test cases
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\interface-with-in-param-int.idl,Added test cases
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\interface-with-in-param-sequence.idl,Added test cases
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\interface-with-in-param-string.idl,Added test cases
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\interface-with-in-param-struct.idl,Added test cases
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\interface-with-out-param-enum.idl,Added test cases
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\interface-with-out-param-float.idl,Added test cases
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\interface-with-out-param-int.idl,Added test cases
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\interface-with-out-param-sequence.idl,Added test cases
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\interface-with-out-param-string.idl,Added test cases
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\interface-with-out-param-struct.idl,Added test cases
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\interface-with-sequence-return-type.idl,Renormalized line endings,Migrated some existing IDL parser test cases into the new test suite
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\interface-with-struct.idl,Renormalized line endings,Migrated some existing IDL parser test cases into the new test suite
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\main-module.idl,Added some good test cases
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\nested-module-in-non-empty-module.idl,Added checkMainModuleDeclaredIfAmbiguous diagnostic rule,Resolved name conflict in test case,Added some good test cases
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\nested-module-in-non-empty-module2.idl,Added test case
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\nested-module-in-non-empty-module3.idl,Added test case
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\struct-nested-sequence.idl,Renormalized line endings,Added test case
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\struct-nested.idl,Renormalized line endings,Added test case
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good\virtual-module.idl,Renormalized line endings,Migrated some existing IDL parser test cases into the new test suite
btc-ag,service-idl,E:/xtext_repos_clone_new\btc-ag_service-idl\com.btc.serviceidl.tests\src\com\btc\serviceidl\tests\testdata\good_ext\anonymous-event.idl,"Removed version attribute from interfaces, and added a version declaration on the IDL level instead; use this for all project files",Renormalized line endings,Move test cases for extended features into separate directory
v-bashev,post_core,E:/xtext_repos_clone_new\v-bashev_post_core\su.nsk.iae.post.parent\su.nsk.iae.post\model\generated\PoST.ecore,Update case statement,Add fb call with semantic checks and scoping,Add function call to grammar,Add function to grammar,Refactor grammar and add semantic checks for name format,"Refactor grammar, QualifiedNameProvider, ScopeProvider, LinkingService to work with VAR_PROCESS",Refactor grammar and remove bugs,Add VAR_PROCESS to grammar,Modify Constant rule in grammar,"Refactor grammar, create QualifiedNameProvider, create ScopeProvider, create LinkingService and fix some bugs",Fix template configuration elements grammar,Add template configuration elements to grammar,Fix syntax errors in grammar,Add configuration elements to grammar,Add 0.1.1 version from the previous repository
v-bashev,post_core,E:/xtext_repos_clone_new\v-bashev_post_core\su.nsk.iae.post.parent\su.nsk.iae.post\src\su\nsk\iae\post\PoST.xtext,Update case statement,Add fb call with semantic checks and scoping,Add scope for FunctionCall args,Add examples to resource and change logic in wizards,Add function call to grammar,Add function to grammar,Refactor grammar and add semantic checks for name format,"Refactor grammar, QualifiedNameProvider, ScopeProvider, LinkingService to work with VAR_PROCESS",Refactor grammar and remove bugs,Add VAR_PROCESS to grammar,Modify Constant rule in grammar,"Refactor grammar, create QualifiedNameProvider, create ScopeProvider, create LinkingService and fix some bugs",Fix template configuration elements grammar,Fix SingleResource rule in grammar,Add template configuration elements to grammar,Fix syntax errors in grammar,Add configuration elements to grammar,Add 0.1.1 version from the previous repository
v-bashev,post_core,E:/xtext_repos_clone_new\v-bashev_post_core\su.nsk.iae.post.parent\su.nsk.iae.post\target\classes\su\nsk\iae\post\PoST.xtext,Update case statement,Add fb call with semantic checks and scoping,Add scope for FunctionCall args,Add examples to resource and change logic in wizards,Add function call to grammar,Add function to grammar,Refactor grammar and add semantic checks for name format,"Refactor grammar, QualifiedNameProvider, ScopeProvider, LinkingService to work with VAR_PROCESS",Refactor grammar and remove bugs,Add VAR_PROCESS to grammar,Modify Constant rule in grammar,"Refactor grammar, create QualifiedNameProvider, create ScopeProvider, create LinkingService and fix some bugs",Fix template configuration elements grammar,Fix SingleResource rule in grammar,Add template configuration elements to grammar,Fix syntax errors in grammar,Add configuration elements to grammar,Add 0.1.1 version from the previous repository
v-bashev,post_core,E:/xtext_repos_clone_new\v-bashev_post_core\su.nsk.iae.post.parent\su.nsk.iae.post.ui\resources\examples\HandDryer.post,Add examples to resource and change logic in wizards
v-bashev,post_core,E:/xtext_repos_clone_new\v-bashev_post_core\su.nsk.iae.post.parent\su.nsk.iae.post.ui\resources\examples\Template.post,Add examples to resource and change logic in wizards
arnulfo-rodriguez,XtextClosureExample,E:/xtext_repos_clone_new\arnulfo-rodriguez_XtextClosureExample\org.arz.miniScript\src\org\arz\miniScript.xtext,updating ...,latest language changes,added let syntactic sugar,setting up sample workspace,now I can implement the fibonacci,adding more expressions and tests,Fixed big number parsing bug thanks to my tests :),fixed the grammar definition to create recursive AST,fixed the AST.,Added tests
arnulfo-rodriguez,XtextClosureExample,E:/xtext_repos_clone_new\arnulfo-rodriguez_XtextClosureExample\org.arz.miniScript\src-gen\org\arz\MiniScript.ecore,latest language changes,added let syntactic sugar,setting up sample workspace,now I can implement the fibonacci,adding more expressions and tests,changed libraries references,Fixed big number parsing bug thanks to my tests :),fixed the grammar definition to create recursive AST,fixed the AST.,Added tests,"Fixed left refactoring!!, now moving to interpreter",first git version
arnulfo-rodriguez,XtextClosureExample,E:/xtext_repos_clone_new\arnulfo-rodriguez_XtextClosureExample\runtime-New_configuration\MyLangTests\src\Fibonacci.mscrpt,latest language changes,partially zero runtime generator,added let syntactic sugar,setting up sample workspace
arnulfo-rodriguez,XtextClosureExample,E:/xtext_repos_clone_new\arnulfo-rodriguez_XtextClosureExample\runtime-New_configuration\MyLangTests\src\Scratch.mscrpt,updating ...,latest language changes,partially zero runtime generator,setting up sample workspace
DemidovAlexander,Xtext_MiniJava_IDE,E:/xtext_repos_clone_new\DemidovAlexander_Xtext_MiniJava_IDE\demidov.projects.minijava.parent\demidov.projects.minijava\model\generated\MiniJava.ecore,Added formatting and syntax coloring,MiniJava IDE Xtext implementation version 1.0
DemidovAlexander,Xtext_MiniJava_IDE,E:/xtext_repos_clone_new\DemidovAlexander_Xtext_MiniJava_IDE\demidov.projects.minijava.parent\demidov.projects.minijava\src\demidov\projects\MiniJava.xtext,Added formatting and syntax coloring,MiniJava IDE Xtext implementation version 1.0
DemidovAlexander,Xtext_MiniJava_IDE,E:/xtext_repos_clone_new\DemidovAlexander_Xtext_MiniJava_IDE\demidov.projects.minijava.parent\demidov.projects.minijava\target\classes\demidov\projects\MiniJava.xtext,Added formatting and syntax coloring,MiniJava IDE Xtext implementation version 1.0
DemidovAlexander,Xtext_MiniJava_IDE,E:/xtext_repos_clone_new\DemidovAlexander_Xtext_MiniJava_IDE\demidov.projects.minijava.parent\demidov.projects.minijava.tests\src\demidov\projects\tests\BinarySearch.mj,MiniJava IDE Xtext implementation version 1.0
DemidovAlexander,Xtext_MiniJava_IDE,E:/xtext_repos_clone_new\DemidovAlexander_Xtext_MiniJava_IDE\demidov.projects.minijava.parent\demidov.projects.minijava.tests\src\demidov\projects\tests\BinaryTree.mj,MiniJava IDE Xtext implementation version 1.0
DemidovAlexander,Xtext_MiniJava_IDE,E:/xtext_repos_clone_new\DemidovAlexander_Xtext_MiniJava_IDE\demidov.projects.minijava.parent\demidov.projects.minijava.tests\src\demidov\projects\tests\BubbleSort.mj,MiniJava IDE Xtext implementation version 1.0
